"DV_group","Food_Insecurity_Index","Unsafe_Score","WellBeing_Score"
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0,1
"non-survivors",0.125,0.5,0.791666666666667
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0,0.25,0.916666666666667
"survivors",0,0.333333333333333,0.7
"non-survivors",0,0.0833333333333333,0.875
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0,0.0833333333333333,0.875
"non-survivors",0,0,1
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.666666666666667,0.777777777777778
"survivors",0.25,0.833333333333333,0.527777777777778
"survivors",0.5,0.454545454545455,0.463636363636364
"non-survivors",0,0.111111111111111,0.962962962962963
"survivors",0,0.333333333333333,0.555555555555556
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",1,0.424242424242424,0.191919191919192
"non-survivors",1,0.444444444444444,0.518518518518518
"survivors",0.5,0.333333333333333,0.555555555555556
"non-survivors",0.375,0.333333333333333,0.763888888888889
"non-survivors",0.125,0.25,0.875
"survivors",0.875,0.666666666666667,0.3375
"survivors",0.375,0.454545454545455,0.551136363636364
"non-survivors",0.5,0.555555555555556,0.648148148148148
"survivors",0,0.433333333333333,0.744444444444444
"survivors",0.625,0.416666666666667,0.541666666666667
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.0909090909090909,0.96969696969697
"non-survivors",0,0.5,0.75
"survivors",0.5,0.666666666666667,0.277777777777778
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",1,0.333333333333333,0.35
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.625,0.416666666666667,0.541666666666667
"non-survivors",0.625,0.416666666666667,0.652777777777778
"non-survivors",0.625,0.583333333333333,0.597222222222222
"non-survivors",0.5,0.666666666666667,0.611111111111111
"survivors",1,0.454545454545455,0.237373737373737
"survivors",0.5,0.416666666666667,0.583333333333333
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0.125,0.666666666666667,0.736111111111111
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.625,0.416666666666667,0.541666666666667
"non-survivors",0,0.121212121212121,0.95959595959596
"non-survivors",0,0,0.9
"survivors",0.625,0.416666666666667,0.541666666666667
"non-survivors",0.125,0.583333333333333,0.763888888888889
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0.25,0.25,0.75
"non-survivors",0.625,0.555555555555556,0.606481481481482
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.25,0.916666666666667
"survivors",0.25,0.272727272727273,0.714646464646465
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0.125,NA,0.9375
"survivors",0.75,0.416666666666667,0.5
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0.25,0.166666666666667,0.861111111111111
"survivors",0.5,0.484848484848485,0.505050505050505
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.25,0.825
"non-survivors",0,0.444444444444444,0.851851851851852
"non-survivors",0.625,0.666666666666667,0.569444444444444
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0.25,0.5,0.75
"survivors",0,0.166666666666667,0.833333333333333
"non-survivors",0.875,0.5,0.541666666666667
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.25,0.303030303030303,0.534090909090909
"survivors",0.625,0.5,0.3125
"non-survivors",0.125,0.151515151515152,0.907828282828283
"survivors",0.25,0.444444444444444,0.391666666666667
"survivors",1,0.333333333333333,0.222222222222222
"survivors",1,0.363636363636364,0.190909090909091
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0.5,0.333333333333333,0.722222222222222
"survivors",1,0.583333333333333,0.25
"non-survivors",0.125,0.5,0.7125
"survivors",0.25,0.212121212121212,0.661363636363636
"non-survivors",0.75,0.416666666666667,0.55
"non-survivors",0,0.666666666666667,0.7
"non-survivors",0.375,0.416666666666667,0.6625
"survivors",0.5,0.333333333333333,0.555555555555556
"survivors",0.875,0.181818181818182,0.432954545454545
"non-survivors",0.625,0.666666666666667,0.569444444444444
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",1,0.416666666666667,0.194444444444444
"survivors",0.375,0.393939393939394,0.465909090909091
"survivors",0.5,0.75,0.305555555555556
"non-survivors",0.125,0.333333333333333,0.847222222222222
"survivors",0.25,0.363636363636364,0.684343434343434
"survivors",0.375,0.242424242424242,0.614772727272727
"survivors",0.5,0.515151515151515,0.445454545454545
"non-survivors",0,0.416666666666667,0.775
"survivors",0.125,0.333333333333333,0.680555555555556
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.25,0.454545454545455,0.542929292929293
"non-survivors",0.125,0.333333333333333,0.847222222222222
"non-survivors",0.375,0.75,0.5625
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0.875,0.333333333333333,0.597222222222222
"survivors",0.5,0.416666666666667,0.583333333333333
"non-survivors",0.5,0.416666666666667,0.694444444444444
"survivors",0.625,0.416666666666667,0.486111111111111
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.625,0.416666666666667,0.541666666666667
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.666666666666667,0.777777777777778
"survivors",0.625,0.416666666666667,0.541666666666667
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.5,0.416666666666667,0.527777777777778
"non-survivors",0.5,0.25,0.75
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0,0.166666666666667,0.85
"survivors",0.75,0.333333333333333,0.425
"survivors",0.625,0.333333333333333,0.5125
"non-survivors",0,0.0909090909090909,0.96969696969697
"survivors",0.375,0.416666666666667,0.569444444444444
"survivors",0.625,0.333333333333333,0.5125
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.625,0.333333333333333,0.5125
"survivors",0,0.181818181818182,0.772727272727273
"survivors",0.625,0.333333333333333,0.5125
"non-survivors",0.25,0.333333333333333,0.805555555555556
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.25,0.5,0.638888888888889
"survivors",0.625,0.333333333333333,0.4625
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0,0.25,0.825
"non-survivors",0.25,0.5,0.675
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.416666666666667,0.775
"survivors",0.625,0.25,0.486111111111111
"non-survivors",1,0.777777777777778,0.407407407407407
"survivors",0.625,0.416666666666667,0.430555555555556
"non-survivors",0,0,1
"survivors",0.875,0.333333333333333,0.2875
"non-survivors",0.125,0.555555555555556,0.773148148148148
"survivors",0.625,0.416666666666667,0.430555555555556
"survivors",0.625,0.333333333333333,0.5125
"non-survivors",0.625,0.916666666666667,0.486111111111111
"survivors",0.75,0.333333333333333,0.325
"survivors",0.125,0.833333333333333,0.5125
"survivors",0.625,0.416666666666667,0.486111111111111
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0,0.0606060606060606,0.97979797979798
"survivors",0,0.333333333333333,0.7
"non-survivors",0.625,0.777777777777778,0.532407407407407
"survivors",0.5,0.272727272727273,0.575757575757576
"non-survivors",0.125,0.25,0.875
"non-survivors",0,0,1
"survivors",0.625,0.333333333333333,0.3625
"non-survivors",1,0.416666666666667,0.475
"survivors",0.25,0.833333333333333,0.527777777777778
"survivors",0.5,0.393939393939394,0.535353535353535
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0.125,0.444444444444444,0.810185185185185
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",1,0.777777777777778,0.407407407407407
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0.125,0.272727272727273,0.867424242424242
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0,0.242424242424242,0.827272727272727
"non-survivors",0,0,1
"survivors",0.875,0.242424242424242,0.364772727272727
"survivors",0.25,0.666666666666667,0.527777777777778
"survivors",0.5,0.416666666666667,0.472222222222222
"survivors",0.625,0.416666666666667,0.486111111111111
"survivors",0.5,0.416666666666667,0.527777777777778
"non-survivors",0,0,0.9
"survivors",0.5,0.416666666666667,0.527777777777778
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0,0.222222222222222,0.648148148148148
"non-survivors",0,0.212121212121212,0.836363636363636
"survivors",1,0.272727272727273,0.318181818181818
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0.25,0.555555555555556,0.731481481481482
"survivors",0.5,0,0.722222222222222
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0.25,0.416666666666667,0.7
"non-survivors",0.75,0.333333333333333,0.575
"non-survivors",0,0.583333333333333,0.805555555555556
"non-survivors",1,0.212121212121212,0.595959595959596
"non-survivors",0.125,0.583333333333333,0.763888888888889
"survivors",0.25,0.666666666666667,0.472222222222222
"non-survivors",0,0.416666666666667,0.775
"non-survivors",0.125,0.5,0.791666666666667
"survivors",0.75,0.185185185185185,0.466049382716049
"non-survivors",0.625,0.555555555555556,0.606481481481482
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0.125,0.272727272727273,0.780681818181818
"survivors",0.75,0.416666666666667,0.388888888888889
"survivors",0.125,0.666666666666667,0.625
"non-survivors",0.625,0.666666666666667,0.569444444444444
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0.125,0.833333333333333,0.6125
"non-survivors",0.875,0.333333333333333,0.597222222222222
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0,0,1
"non-survivors",0,0.416666666666667,0.861111111111111
"survivors",0.375,0.5,0.597222222222222
"survivors",0,0.416666666666667,0.583333333333333
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",1,0.666666666666667,0.222222222222222
"survivors",0.875,0.777777777777778,0.337962962962963
"non-survivors",0,0.25,0.825
"survivors",0.375,0.242424242424242,0.683080808080808
"non-survivors",0,0.0833333333333333,0.875
"survivors",1,0.303030303030303,0.454545454545455
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.375,0.545454545454545,0.526515151515151
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0,0.333333333333333,0.8
"non-survivors",0,0.272727272727273,0.818181818181818
"non-survivors",0,0.111111111111111,0.866666666666667
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0.125,0.833333333333333,0.6125
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",1,0.583333333333333,0.472222222222222
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0.625,0.583333333333333,0.597222222222222
"survivors",0.375,0.416666666666667,0.5125
"non-survivors",0,0.151515151515152,0.94949494949495
"survivors",0.875,0.416666666666667,0.458333333333333
"non-survivors",0.125,0.0833333333333333,0.930555555555556
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.583333333333333,0.805555555555556
"non-survivors",0.5,0.25,0.75
"non-survivors",0,0.166666666666667,0.85
"non-survivors",1,0.583333333333333,0.425
"non-survivors",0.25,0.75,0.666666666666667
"survivors",0.875,0.416666666666667,0.458333333333333
"survivors",0.75,0.666666666666667,0.416666666666667
"survivors",0.625,0.303030303030303,0.579545454545455
"non-survivors",0,0.25,0.825
"survivors",0.5,0.416666666666667,0.583333333333333
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0,1
"survivors",0.625,0.333333333333333,0.5125
"survivors",0.625,0.416666666666667,0.486111111111111
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.333333333333333,0.8
"non-survivors",0,0.25,0.916666666666667
"survivors",0.75,0.333333333333333,0.425
"survivors",0.625,0.416666666666667,0.430555555555556
"non-survivors",0,0,1
"non-survivors",0.375,0.555555555555556,0.620833333333333
"survivors",0.5,0.333333333333333,0.5
"non-survivors",0,0.212121212121212,0.929292929292929
"survivors",0.5,0.416666666666667,0.583333333333333
"non-survivors",1,0.416666666666667,0.527777777777778
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.625,0.333333333333333,0.5125
"non-survivors",0.625,0.666666666666667,0.569444444444444
"survivors",0.25,0.5,0.638888888888889
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.875,0.333333333333333,0.4375
"survivors",0.625,0.666666666666667,0.2625
"non-survivors",0.375,0.166666666666667,0.7375
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.125,0.555555555555556,0.550925925925926
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",1,0.555555555555556,0.37037037037037
"non-survivors",0.125,0.166666666666667,0.902777777777778
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.25,0.916666666666667
"survivors",0.625,0.333333333333333,0.5125
"survivors",0.25,0.666666666666667,0.525
"survivors",1,0.416666666666667,0.194444444444444
"survivors",0.5,0.151515151515152,0.671717171717172
"non-survivors",0,0.212121212121212,0.929292929292929
"survivors",0.25,0.583333333333333,0.5
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0,0.0833333333333333,0.972222222222222
"survivors",0.375,0.242424242424242,0.683080808080808
"survivors",0.625,0.416666666666667,0.486111111111111
"non-survivors",0.625,0.666666666666667,0.569444444444444
"survivors",1,0.416666666666667,0.194444444444444
"survivors",0,0.166666666666667,0.833333333333333
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0,0.0833333333333333,0.972222222222222
"non-survivors",0,0.212121212121212,0.929292929292929
"non-survivors",0,0.25,0.916666666666667
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0.625,0.416666666666667,0.486111111111111
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.375,0.833333333333333,0.430555555555556
"non-survivors",0,0.666666666666667,0.777777777777778
"non-survivors",0,0.555555555555556,0.814814814814815
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.375,0.583333333333333,0.513888888888889
"survivors",0.5,0.416666666666667,0.583333333333333
"survivors",0.625,0.333333333333333,0.5125
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.303030303030303,0.898989898989899
"non-survivors",0,0.25,0.916666666666667
"survivors",0.625,0.333333333333333,0.4625
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0.375,0.333333333333333,0.597222222222222
"non-survivors",0.625,0.555555555555556,0.606481481481482
"survivors",0.625,0.333333333333333,0.4625
"non-survivors",0.375,0.333333333333333,0.763888888888889
"non-survivors",0,0.833333333333333,0.722222222222222
"survivors",0.5,0.416666666666667,0.527777777777778
"survivors",0.375,0.5,0.375
"survivors",0.5,0.416666666666667,0.472222222222222
"non-survivors",0.625,0.555555555555556,0.606481481481482
"non-survivors",0,0.583333333333333,0.805555555555556
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0.375,0.583333333333333,0.6125
"survivors",0.25,0.833333333333333,0.472222222222222
"non-survivors",0.25,0.222222222222222,0.842592592592593
"survivors",0.25,0.242424242424242,0.724747474747475
"survivors",0.25,0.25,0.6
"non-survivors",0,0.416666666666667,0.775
"non-survivors",0,0,1
"non-survivors",0,0.666666666666667,0.777777777777778
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.25,0.75,0.444444444444444
"survivors",0.5,0.416666666666667,0.361111111111111
"non-survivors",0,0.5,0.833333333333333
"survivors",0.25,0.266666666666667,0.716666666666667
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",1,0.666666666666667,0.166666666666667
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.375,0.333333333333333,0.541666666666667
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.375,0.296296296296296,0.442901234567901
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0.625,0.666666666666667,0.569444444444444
"non-survivors",1,0.5,0.45
"survivors",0.375,0.393939393939394,0.521464646464647
"non-survivors",1,NA,0.5
"survivors",1,0.416666666666667,0.25
"non-survivors",0,0.25,0.825
"non-survivors",0.5,0.303030303030303,0.659090909090909
"non-survivors",0.375,0.515151515151515,0.632954545454545
"non-survivors",0,0.166666666666667,0.85
"non-survivors",1,0.75,0.375
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0.625,0.666666666666667,0.569444444444444
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",1,0.393939393939394,0.331818181818182
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0,0.0833333333333333,0.875
"non-survivors",0.625,0.666666666666667,0.569444444444444
"survivors",0.25,0.666666666666667,0.583333333333333
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.666666666666667,0.7
"survivors",0.875,0.333333333333333,0.486111111111111
"non-survivors",0.75,0.333333333333333,0.638888888888889
"non-survivors",0,0.0909090909090909,0.872727272727273
"non-survivors",0,0,1
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.75,0.75
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0,0.333333333333333,0.8
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0,0.416666666666667,0.861111111111111
"survivors",0.625,0.5,0.402777777777778
"non-survivors",0,0.212121212121212,0.929292929292929
"survivors",0.625,0.272727272727273,0.589646464646465
"non-survivors",0,0.212121212121212,0.929292929292929
"non-survivors",0.125,0.25,0.875
"survivors",0.125,0.166666666666667,0.791666666666667
"non-survivors",0.625,0.333333333333333,0.680555555555556
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.151515151515152,0.94949494949495
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.212121212121212,0.929292929292929
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.75,0.333333333333333,0.425
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0.125,0.333333333333333,0.7625
"non-survivors",0.625,0.166666666666667,0.6625
"non-survivors",0,0.242424242424242,0.919191919191919
"survivors",0.5,0.416666666666667,0.583333333333333
"survivors",0.625,0.333333333333333,0.5125
"non-survivors",0.625,0.25,0.6375
"non-survivors",0,0.222222222222222,0.925925925925926
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0.125,0.333333333333333,0.847222222222222
"survivors",0.625,0.333333333333333,0.4625
"survivors",0.5,0.416666666666667,0.527777777777778
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.25,0.333333333333333,0.694444444444445
"survivors",0.5,0.583333333333333,0.475
"non-survivors",0.625,0.1,0.758333333333333
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0.25,0.25,0.833333333333333
"survivors",0.5,0.5,0.555555555555556
"non-survivors",0.75,0.444444444444444,0.541666666666667
"non-survivors",0.125,0.416666666666667,0.819444444444444
"non-survivors",0,0,1
"non-survivors",0.625,0.416666666666667,0.652777777777778
"survivors",1,0.416666666666667,0.416666666666667
"non-survivors",0.625,0.416666666666667,0.652777777777778
"survivors",0.75,0.416666666666667,0.45
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0,0.296296296296296,0.711111111111111
"survivors",0.625,0.333333333333333,0.5125
"survivors",0,0.333333333333333,0.722222222222222
"non-survivors",0.375,0.583333333333333,0.680555555555556
"non-survivors",0,0.555555555555556,0.814814814814815
"survivors",0.625,0.333333333333333,0.4625
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0,0.416666666666667,0.675
"survivors",0.5,0.333333333333333,0.5
"survivors",0,0.416666666666667,0.625
"survivors",0.625,0.416666666666667,0.486111111111111
"non-survivors",0,0.5,0.833333333333333
"survivors",0.75,0.333333333333333,0.375
"non-survivors",0.25,0.0833333333333333,0.888888888888889
"non-survivors",0,0.212121212121212,0.929292929292929
"non-survivors",0,0.242424242424242,0.919191919191919
"non-survivors",0,0.444444444444444,0.766666666666667
"survivors",0.375,0.75,0.347222222222222
"non-survivors",0,0.555555555555556,0.814814814814815
"non-survivors",0,0.555555555555556,0.814814814814815
"non-survivors",0.875,0.5,0.541666666666667
"survivors",0,0.583333333333333,0.638888888888889
"non-survivors",0,0.416666666666667,0.775
"non-survivors",0.375,0.583333333333333,0.680555555555556
"non-survivors",0.125,0.666666666666667,0.736111111111111
"non-survivors",0.875,0.444444444444444,0.560185185185185
"non-survivors",0,0.333333333333333,0.8
"non-survivors",0.25,0.333333333333333,0.805555555555556
"survivors",0,0.25,0.805555555555556
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.416666666666667,0.861111111111111
"survivors",0.875,0.666666666666667,0.3375
"non-survivors",0,0.555555555555556,0.814814814814815
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0.375,0.363636363636364,0.678409090909091
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0.625,0.555555555555556,0.606481481481482
"non-survivors",0,0.333333333333333,0.888888888888889
"survivors",0.875,0.666666666666667,0.375
"survivors",1,0.666666666666667,0.3
"non-survivors",0,0.25,0.916666666666667
"survivors",0,0.181818181818182,0.828282828282828
"survivors",0.875,0.363636363636364,0.328409090909091
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0.375,0.333333333333333,0.763888888888889
"non-survivors",0.875,0.5,0.4875
"non-survivors",0.5,0.151515151515152,0.782828282828283
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0.666666666666667,0.777777777777778
"non-survivors",0,0.666666666666667,0.777777777777778
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0.625,0.583333333333333,0.597222222222222
"non-survivors",0,0.25,0.825
"non-survivors",0.625,0.555555555555556,0.606481481481482
"non-survivors",0,0.416666666666667,0.775
"survivors",0,0.75,0.525
"non-survivors",0,0.333333333333333,0.8
"non-survivors",0,0.166666666666667,0.85
"non-survivors",1,0.242424242424242,0.527272727272727
"non-survivors",0,0.0833333333333333,0.875
"non-survivors",0,0.333333333333333,0.8
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0.125,0.666666666666667,0.6625
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.5,0.5,0.5
"non-survivors",0,0.25,0.825
"survivors",0.625,0.5,0.458333333333333
"survivors",0.5,0.5,0.555555555555556
"non-survivors",0,0.0833333333333333,0.875
"non-survivors",0.625,0.166666666666667,0.736111111111111
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0.375,0.25,0.7125
"survivors",0.375,0.666666666666667,0.430555555555556
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0.625,0.333333333333333,0.680555555555556
"non-survivors",0,0.242424242424242,0.919191919191919
"survivors",0.625,0.5,0.458333333333333
"non-survivors",0,0.212121212121212,0.929292929292929
"survivors",0.625,0.416666666666667,0.430555555555556
"non-survivors",0,0.416666666666667,0.861111111111111
"survivors",0.375,0.5,0.541666666666667
"survivors",0.625,0.5,0.458333333333333
"non-survivors",0,0.272727272727273,0.909090909090909
"survivors",0.75,0.416666666666667,0.45
"survivors",0,0.0833333333333333,0.725
"survivors",0,0.666666666666667,0.444444444444444
"survivors",0.5,0.666666666666667,0.5
"non-survivors",0,0.212121212121212,0.929292929292929
"non-survivors",0.625,0.166666666666667,0.736111111111111
"non-survivors",0,0.583333333333333,0.805555555555556
"non-survivors",0.625,0.0606060606060606,0.771464646464647
"survivors",0.5,0.5,0.5
"non-survivors",0,0.5,0.833333333333333
"survivors",0,0.5,0.722222222222222
"non-survivors",0,0.25,0.825
"survivors",0.5,0.484848484848485,0.44949494949495
"survivors",0,0.333333333333333,0.777777777777778
"non-survivors",0,0.25,0.825
"non-survivors",0.5,0.151515151515152,0.782828282828283
"survivors",0.5,0.25,0.638888888888889
"non-survivors",0.75,0.121212121212121,0.70959595959596
"non-survivors",0,0,1
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",0.875,0.212121212121212,0.323863636363636
"non-survivors",0.125,0.25,0.7875
"non-survivors",0,0.25,0.825
"non-survivors",0,0.416666666666667,0.861111111111111
"survivors",0,0.416666666666667,0.527777777777778
"survivors",0,0.583333333333333,0.694444444444445
"non-survivors",0,0.166666666666667,0.85
"survivors",0.125,0,0.736111111111111
"non-survivors",0,0.5,0.833333333333333
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0.416666666666667,0.861111111111111
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0.625,0.75,0.4875
"survivors",0,0.75,0.472222222222222
"survivors",0.375,0.25,0.680555555555556
"survivors",0,0.25,0.805555555555556
"non-survivors",0,0.5,0.75
"non-survivors",0.25,0.166666666666667,0.775
"non-survivors",0.25,0.5,0.75
"non-survivors",0,0.166666666666667,0.85
"non-survivors",0,0.555555555555556,0.814814814814815
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",1,0.363636363636364,0.340909090909091
"non-survivors",0,0.212121212121212,0.929292929292929
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0.125,0.416666666666667,0.7375
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0.875,0.333333333333333,0.597222222222222
"non-survivors",0,0.212121212121212,0.929292929292929
"survivors",0.375,0.424242424242424,0.622474747474748
"non-survivors",0,0.0606060606060606,0.97979797979798
"non-survivors",0.625,0.25,0.708333333333333
"non-survivors",0,0.666666666666667,0.777777777777778
"non-survivors",1,0.416666666666667,0.527777777777778
"survivors",0,0.75,0.583333333333333
"non-survivors",0.125,0.416666666666667,0.819444444444444
"non-survivors",0,0.25,0.916666666666667
"survivors",0.25,0.363636363636364,0.684343434343434
"non-survivors",0,0.416666666666667,0.775
"non-survivors",0,0.166666666666667,0.944444444444444
"non-survivors",0,0.242424242424242,0.919191919191919
"survivors",0.375,0.444444444444444,0.615740740740741
"non-survivors",0,0.25,0.916666666666667
"survivors",0.125,0.416666666666667,0.708333333333333
"survivors",0,0.5,0.666666666666667
"non-survivors",0,0.25,0.916666666666667
"non-survivors",0,0.5,0.833333333333333
"survivors",0,0.416666666666667,0.583333333333333
"survivors",0.25,0.5,0.638888888888889
"survivors",0,0.333333333333333,0.777777777777778
"non-survivors",0,0.666666666666667,0.7
"survivors",0.5,0.393939393939394,0.535353535353535
"non-survivors",0,0.166666666666667,0.944444444444444
"survivors",1,0.424242424242424,0.303030303030303
"non-survivors",0.25,0.242424242424242,0.752272727272727
"non-survivors",0,0.416666666666667,0.861111111111111
"survivors",0.375,0.583333333333333,0.569444444444445
"survivors",0.5,0.393939393939394,0.331818181818182
"non-survivors",0,0.333333333333333,0.888888888888889
"non-survivors",0.625,0.666666666666667,0.569444444444444
"survivors",0.5,0.5,0.333333333333333
"non-survivors",0.375,0.416666666666667,0.736111111111111
"non-survivors",0,0.888888888888889,0.703703703703704
