"dv_any_lifetime","age_group","marital_status","education_level","earns_income","employment_status","disability_status","spouse_income_relation","locality_type","feels_unsafe_home","conflict_frequency","food_insecurity_score","feels_unsafe_day","feels_unsafe_night","combined_safety_index","dv_common_perception","vaw_problem_perception","mobility_frequency","will_seek_help_dv","help_source_dv","will_seek_help_harass","help_source_harass","unsafe_reason_1","unsafe_reason_2","unsafe_reason_3","unsafe_reason_4","unsafe_reason_5","unsafe_reason_6","unsafe_reason_7","unsafe_reason_8","unsafe_reason_9","unsafe_reason_10","unsafe_reason_11","food_insec","max_dv_count","Food_Insecurity_Index","DV_common_perception_score","DV_Common_Perception_norm","VAW_Perception_Score","VAW_Perception_norm","DV_Exposure","DV_Type_Count","Unsafe_Score","WellBeing_Score","DV_Type"
1,"18 – 29 years","Living with Partner","College",NA,"Employed",0,NA,"Urban",1,NA,"Several coping mechanisms (5-8)",0,0,"Feels safe","Very common","Somewhat","Daily",1,"Talk with friends for support or guidance",0,NA,0,0,1,0,0,0,0,NA,NA,0,1,7,6,0.875,3,1,2,0.666666666666667,1,6,0.407407407407407,0.239197530864198,"Sexual_Harassment"
1,"30 – 39 years","Living with Partner","College",NA,"Employed",0,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","Somewhat","Once a week",1,"Call/go to police",1,"Call/go to police",0,0,0,1,0,0,0,0,0,0,0,5,6,0.625,1,0.333333333333333,2,0.666666666666667,1,3,0.272727272727273,0.534090909090909,"Verbal"
1,"30 – 39 years","Living with Partner","College",NA,"Employed",0,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","Somewhat","Once a week",1,"Call/go to police",1,"Call/go to police",0,0,0,1,0,0,0,0,0,0,0,5,6,0.625,1,0.333333333333333,2,0.666666666666667,1,3,0.272727272727273,0.534090909090909,"Sexual_Harassment"
1,"18 – 29 years","Single","Completed secondary",1,"Unemployed",0,NA,"Urban",0,"Once or twice","Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Uncommon","A lot","Daily",1,"Talk with friends for support or guidance",1,"Call/go to police",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,1,0.333333333333333,3,1,1,3,0.75,0.375,"Physical"
1,"18 – 29 years","Single","Completed secondary",1,"Unemployed",0,NA,"Urban",0,"Once or twice","Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Uncommon","A lot","Daily",1,"Talk with friends for support or guidance",1,"Call/go to police",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,1,0.333333333333333,3,1,1,3,0.75,0.375,"Verbal"
1,"50 – 59 years","Widowed","Completed secondary",NA,"Employed",1,NA,"Rural",1,"Never","Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Uncommon","A little bit","Daily",1,"Seek support from a religious leader",1,"Call/go to police",0,0,0,0,0,0,0,0,0,0,1,6,6,0.75,1,0.333333333333333,1,0.333333333333333,1,2,0.303030303030303,0.484090909090909,"Verbal"
1,"18 – 29 years","Separated / Divorced","Post College",1,"Unemployed",0,NA,"Urban",1,NA,"Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","Daily",1,"Seek support from family",1,"Call/go to police",0,1,0,0,0,0,0,NA,NA,1,0,6,6,0.75,3,1,2,0.666666666666667,1,6,0.37037037037037,0.29320987654321,"Physical"
1,"18 – 29 years","Separated / Divorced","Post College",1,"Unemployed",0,NA,"Urban",1,NA,"Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","Daily",1,"Seek support from family",1,"Call/go to police",0,1,0,0,0,0,0,NA,NA,1,0,6,6,0.75,3,1,2,0.666666666666667,1,6,0.37037037037037,0.29320987654321,"Verbal"
1,"18 – 29 years","Separated / Divorced","Post College",1,"Unemployed",0,NA,"Urban",1,NA,"Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","Daily",1,"Seek support from family",1,"Call/go to police",0,1,0,0,0,0,0,NA,NA,1,0,6,6,0.75,3,1,2,0.666666666666667,1,6,0.37037037037037,0.29320987654321,"Denial_of_Needs"
1,"18 – 29 years","Separated / Divorced","Post College",1,"Unemployed",0,NA,"Urban",1,NA,"Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","Daily",1,"Seek support from family",1,"Call/go to police",0,1,0,0,0,0,0,NA,NA,1,0,6,6,0.75,3,1,2,0.666666666666667,1,6,0.37037037037037,0.29320987654321,"Denial_of_Communication"
1,"18 – 29 years","Separated / Divorced","Post College",1,"Unemployed",0,NA,"Urban",1,NA,"Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","Daily",1,"Seek support from family",1,"Call/go to police",0,1,0,0,0,0,0,NA,NA,1,0,6,6,0.75,3,1,2,0.666666666666667,1,6,0.37037037037037,0.29320987654321,"Sexual_Harassment"
1,"18 – 29 years","Living with Partner","Completed primary",NA,"Employed",0,NA,"Rural",1,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",0,NA,1,1,0,1,0,0,0,1,0,1,0,7,6,0.875,2,0.666666666666667,3,1,1,6,0.363636363636364,0.253787878787879,"Physical"
1,"18 – 29 years","Living with Partner","Completed primary",NA,"Employed",0,NA,"Rural",1,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",0,NA,1,1,0,1,0,0,0,1,0,1,0,7,6,0.875,2,0.666666666666667,3,1,1,6,0.363636363636364,0.253787878787879,"Verbal"
1,"18 – 29 years","Living with Partner","Completed primary",NA,"Employed",0,NA,"Rural",1,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",0,NA,1,1,0,1,0,0,0,1,0,1,0,7,6,0.875,2,0.666666666666667,3,1,1,6,0.363636363636364,0.253787878787879,"Denial_of_Needs"
1,"18 – 29 years","Living with Partner","Completed primary",NA,"Employed",0,NA,"Rural",1,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",0,NA,1,1,0,1,0,0,0,1,0,1,0,7,6,0.875,2,0.666666666666667,3,1,1,6,0.363636363636364,0.253787878787879,"Denial_of_Communication"
1,"18 – 29 years","Living with Partner","Completed primary",NA,"Employed",0,NA,"Rural",1,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",0,NA,1,1,0,1,0,0,0,1,0,1,0,7,6,0.875,2,0.666666666666667,3,1,1,6,0.363636363636364,0.253787878787879,"Sexual_Harassment"
1,"18 – 29 years","Living with Partner","Completed secondary",1,"Other",0,NA,"Rural",1,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","A little bit","Never",1,"Talk with friends for support or guidance",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.242424242424242,0.502525252525252,"Physical"
1,"18 – 29 years","Living with Partner","Completed secondary",1,"Other",0,NA,"Rural",1,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","A little bit","Never",1,"Talk with friends for support or guidance",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.242424242424242,0.502525252525252,"Verbal"
1,"18 – 29 years","Living with Partner","Completed secondary",1,"Other",0,NA,"Rural",1,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","A little bit","Never",1,"Talk with friends for support or guidance",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.242424242424242,0.502525252525252,"Denial_of_Needs"
1,"18 – 29 years","Living with Partner","Completed secondary",1,"Other",0,NA,"Rural",1,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","A little bit","Never",1,"Talk with friends for support or guidance",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.242424242424242,0.502525252525252,"Denial_of_Communication"
1,"18 – 29 years","Living with Partner","Completed secondary",1,"Other",0,NA,"Rural",1,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","A little bit","Never",1,"Talk with friends for support or guidance",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.242424242424242,0.502525252525252,"Sexual_Harassment"
